run_id,show,theatre,opening_date,closing_date,date_source,is_revival,revival_rank,genre,based_on,lead_cast,title_ambiguous,n_weeks_observed
macbeth-run3,Macbeth,Lyceum Theatre,2008-03-30,2008-05-25,week_range,True,3,,,,,9
macbeth-run4,Macbeth,Ethel Barrymore Theatre,2013-04-07,2022-07-10,week_range,True,4,,,,,41
machinal-run1,Machinal,American Airlines Theatre,2013-12-22,2014-03-02,week_range,False,1,,,,,11
magic-bird-run1,Magic/Bird,Longacre Theatre,2012-03-25,2012-05-13,week_range,False,1,,,,,8
mail-run1,Mail,Music Box Theatre,1988-04-03,1988-05-15,week_range,False,1,,,,,7
major-barbara-run1,Major Barbara,American Airlines Theatre,2001-06-17,2001-09-16,week_range,False,1,,,,,14
mamma-mia-run1,Mamma Mia!,Broadhurst Theatre,2001-10-07,2026-02-01,week_range,False,1,,,,,754
man-and-boy-run1,Man and Boy,American Airlines Theatre,2011-09-11,2011-11-27,week_range,False,1,,,,,12
man-of-la-mancha-run1,Man of La Mancha,Marquis Theatre,1992-04-05,1992-07-26,week_range,True,1,,,,,17
man-of-la-mancha-run2,Man of La Mancha,Martin Beck Theatre,2002-11-24,2003-08-31,week_range,True,2,,,,,41
mandy-patinkin-in-concert-run1,Mandy Patinkin in Concert,Lyceum Theatre,1997-03-02,1997-03-23,week_range,False,1,,,,,4
mandy-patinkin-in-concert-dress-casual-run1,"Mandy Patinkin in Concert: ""Dress Casual""",Helen Hayes Theatre,1989-07-30,1989-09-17,week_range,False,1,,,,,8
mandy-patinkin-in-concert-mamaloshen-run1,"Mandy Patinkin in Concert: ""Mamaloshen""",Belasco Theatre,1998-10-18,1998-11-08,week_range,False,1,,,,,4
manilow-broadway-run1,Manilow Broadway,Lunt-Fontanne Theatre,2019-07-28,2019-08-18,week_range,False,1,,,,,4
manilow-on-broadway-run1,Manilow on Broadway,St. James Theatre,2013-01-20,2013-03-03,week_range,False,1,,,,,6
marc-salem-s-mind-games-on-broadway-run1,Marc Salem's Mind Games on Broadway,Lyceum Theatre,2004-05-23,2004-11-28,week_range,False,1,,,,,24
marie-christine-run1,Marie Christine,Vivian Beaumont Theater,1999-10-31,2000-01-09,week_range,False,1,,,,,11
marjorie-prime-run1,Marjorie Prime,Hayes Theater,2025-11-23,2026-02-15,week_range,False,1,,,,,13
mark-twain-tonight-run1,Mark Twain Tonight!,Brooks Atkinson Theatre,2005-06-12,2005-06-26,week_range,False,1,,,,,3
marlene-run1,Marlene,Cort Theatre,1999-04-04,1999-05-02,week_range,False,1,,,,,5
martin-short-fame-becomes-me-run1,Martin Short: Fame Becomes Me,Bernard B. Jacobs Theatre,2006-07-30,2007-01-07,week_range,False,1,,,,,24
marvin-s-room-run1,Marvin's Room,American Airlines Theatre,2017-06-11,2017-08-27,week_range,False,1,,,,,12
mary-jane-run1,Mary Jane,Samuel J. Friedman Theatre,2024-04-07,2024-06-30,week_range,False,1,,,,,13
mary-poppins-run1,Mary Poppins,New Amsterdam Theatre,2006-10-15,2013-03-03,week_range,False,1,,,,,334
mary-stuart-run1,Mary Stuart,Broadhurst Theatre,2009-04-05,2009-08-16,week_range,False,1,,,,,20
master-class-run1,Master Class,John Golden Theatre,1995-10-29,1997-06-29,week_range,True,1,,,,,87
master-class-run2,Master Class,Samuel J. Friedman Theatre,2011-06-19,2011-09-04,week_range,True,2,,,,,12
mastergate-run1,Mastergate,Criterion Center Stage Right,1989-09-24,1989-12-10,week_range,False,1,,,,,12
match-run1,Match,Plymouth Theatre,2004-03-14,2004-05-23,week_range,False,1,,,,,11
matilda-the-musical-run1,Matilda The Musical,Sam S. Shubert Theatre,2013-03-10,2017-01-01,week_range,False,1,,,,,199
matters-of-the-heart-run1,Matters of the Heart,Vivian Beaumont Theater,2000-10-15,2000-12-17,week_range,False,1,,,,,10
mauritius-run1,Mauritius,Biltmore Theatre,2007-09-16,2007-11-25,week_range,False,1,,,,,11
maybe-happy-ending-run1,Maybe Happy Ending,Belasco Theatre,2024-10-20,2026-08-16,week_range,False,1,,,,,96
mcneal-run1,McNeal,Vivian Beaumont Theater,2024-09-08,2024-11-24,week_range,False,1,,,,,12
me-and-my-girl-run1,Me and My Girl,Marquis Theatre,1986-08-03,1989-12-31,week_range,False,1,,,,,179
mean-girls-run1,Mean Girls,August Wilson Theatre,2018-03-18,2020-03-08,week_range,False,1,,,,,104
medea-run1,Medea,Longacre Theatre,1994-04-03,1994-06-26,week_range,True,1,,,,,13
medea-run2,Medea,Brooks Atkinson Theatre,2002-12-08,2003-02-23,week_range,True,2,,,,,12
meet-me-in-st-louis-run1,Meet Me in St. Louis,Gershwin Theatre,1989-10-22,1990-06-10,week_range,False,1,,,,,34
mel-brooks-on-broadway-run1,Mel Brooks on Broadway,Lunt-Fontanne Theatre,2019-06-23,2019-06-23,week_range,False,1,,,,,1
melissa-etheridge-my-window-run1,Melissa Etheridge: My Window,Circle in the Square Theatre,2023-09-17,2023-11-19,week_range,False,1,,,,,10
memphis-run1,Memphis,Sam S. Shubert Theatre,2009-09-27,2012-08-05,week_range,False,1,,,,,150
men-are-from-mars-women-are-from-venus-run1,"Men Are from Mars, Women Are from Venus",Gershwin Theatre,1997-02-02,1997-02-02,week_range,False,1,,,,,1
merrily-we-roll-along-run1,Merrily We Roll Along,Hudson Theatre,2023-09-24,2024-07-07,week_range,False,1,,,,,42
metamorphoses-run1,Metamorphoses,Circle in the Square Theatre,2002-02-24,2003-02-16,week_range,False,1,,,,,52
metamorphosis-run1,Metamorphosis,Ethel Barrymore Theatre,1989-03-05,1989-07-02,week_range,False,1,,,,,13
meteor-shower-run1,Meteor Shower,Booth Theatre,2017-11-05,2018-01-21,week_range,False,1,,,,,12
metro-run1,Metro,Minskoff Theatre,1992-03-29,1992-04-26,week_range,False,1,,,,,5
michael-feinstein-in-concert-run1,Michael Feinstein in Concert,Lyceum Theatre,1988-04-24,1988-06-12,week_range,False,1,,,,,8
michael-feinstein-in-concert-isn-t-it-ro-run1,"Michael Feinstein in Concert: ""Isn't It Romantic""",Booth Theatre,1988-10-09,1988-11-06,week_range,False,1,,,,,5
michael-feinstein-in-concert-piano-and-v-run1,Michael Feinstein in Concert: Piano and Voice,Lyceum Theatre,1990-10-07,1990-10-28,week_range,False,1,,,,,4
michael-moore-the-terms-of-my-surrender-run1,Michael Moore: The Terms of My Surrender,Belasco Theatre,2017-07-30,2017-10-22,week_range,False,1,,,,,13
mike-birbiglia-s-the-new-one-run1,Mike Birbiglia's The New One,Cort Theatre,2018-10-28,2019-01-20,week_range,False,1,,,,,13
mike-birbiglia-the-old-man-the-pool-run1,Mike Birbiglia: The Old Man & the Pool,Vivian Beaumont Theater,2022-10-30,2023-01-15,week_range,False,1,,,,,12
mike-tyson-undisputed-truth-run1,Mike Tyson: Undisputed Truth,Longacre Theatre,2012-08-05,2012-08-12,week_range,False,1,,,,,2
million-dollar-quartet-run1,Million Dollar Quartet,Nederlander Theatre,2010-03-14,2011-06-12,week_range,False,1,,,,,66
minnelli-on-minnelli-run1,Minnelli on Minnelli,Palace Theatre,1999-12-05,2000-01-02,week_range,False,1,,,,,5
misery-run1,Misery,Broadhurst Theatre,2015-10-25,2016-02-14,week_range,False,1,,,,,16
miss-margarida-s-way-run1,Miss Margarida's Way,Helen Hayes Theatre,1990-02-11,1990-02-25,week_range,False,1,,,,,3
miss-saigon-run1,Miss Saigon,Broadway Theatre,1991-03-24,2001-01-28,week_range,True,1,,,,,515
miss-saigon-run2,Miss Saigon,Broadway Theatre,2017-03-05,2018-01-14,week_range,True,2,,,,,46
mixed-emotions-run1,Mixed Emotions,John Golden Theatre,1993-10-03,1993-11-28,week_range,False,1,,,,,9
moon-over-buffalo-run1,Moon Over Buffalo,Martin Beck Theatre,1995-09-17,1996-06-30,week_range,False,1,,,,,42
more-to-love-run1,More to Love,Eugene O'Neill Theatre,1998-10-04,1998-10-18,week_range,False,1,,,,,3
morning-s-at-seven-run1,Morning's at Seven,Lyceum Theatre,2002-03-31,2002-07-28,week_range,False,1,,,,,18
morning-noon-and-night-run1,"Morning, Noon and Night",Vivian Beaumont Theater,1999-10-31,2000-01-09,week_range,False,1,,,,,11
morrissey-run1,Morrissey,Lunt-Fontanne Theatre,2019-05-12,2019-05-12,week_range,False,1,,,,,1
mort-sahl-on-broadway-run1,Mort Sahl on Broadway!,Neil Simon Theatre,1987-10-11,1987-11-01,week_range,False,1,,,,,4
moscow-circus-cirk-valentin-run1,Moscow Circus - Cirk Valentin,Gershwin Theatre,1991-11-10,1991-12-01,week_range,False,1,,,,,4
mostly-sondheim-run1,Mostly Sondheim,Vivian Beaumont Theater,2001-12-30,2002-08-25,week_range,False,1,,,,,18
mother-play-run1,Mother Play,Hayes Theater,2024-04-07,2024-06-16,week_range,False,1,,,,,11
mothers-and-sons-run1,Mothers and Sons,John Golden Theatre,2014-02-23,2014-06-22,week_range,False,1,,,,,18
motown-the-musical-run1,Motown The Musical,Lunt-Fontanne Theatre,2013-03-17,2015-01-18,week_range,True,1,,,,,97
motown-the-musical-run2,Motown The Musical,Nederlander Theatre,2016-07-17,2016-07-31,week_range,True,2,,,,,3
moulin-rouge-the-musical-run1,Moulin Rouge! The Musical,Al Hirschfeld Theatre,2020-03-08,2026-08-16,week_range,False,1,,,,,257
moulin-rouge-the-musical-run1,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2019-06-30,2020-03-01,week_range,False,1,,,,,36
movin-out-run1,Movin' Out,Richard Rodgers Theatre,2002-10-06,2005-12-11,week_range,False,1,,,,,167
mr-saturday-night-run1,Mr. Saturday Night,Nederlander Theatre,2022-04-03,2022-09-04,week_range,False,1,,,,,22
mrs-doubtfire-run1,Mrs. Doubtfire,Stephen Sondheim Theatre,2021-10-24,2022-05-29,week_range,False,1,,,,,18
mrs-warren-s-profession-run1,Mrs. Warren's Profession,American Airlines Theatre,2010-09-05,2010-11-28,week_range,False,1,,,,,13
much-ado-about-everything-run1,Much Ado About Everything,John Golden Theatre,1999-11-21,2000-07-30,week_range,False,1,,,,,37
mule-bone-run1,Mule Bone,Ethel Barrymore Theatre,1991-01-20,1991-04-14,week_range,False,1,,,,,13
mummenschanz-the-new-show-run1,"Mummenschanz: ""The New Show""",Helen Hayes Theatre,1986-06-22,1986-10-26,week_range,False,1,,,,,19
my-fair-lady-run1,My Fair Lady,Virginia Theatre,1993-11-28,1994-05-01,week_range,True,1,,,,,23
my-fair-lady-run2,My Fair Lady,Vivian Beaumont Theater,2018-03-18,2019-07-07,week_range,True,2,,,,,69
my-favorite-year-run1,My Favorite Year,Vivian Beaumont Theater,1992-11-01,1993-01-10,week_range,False,1,,,,,11
my-name-is-lucy-barton-run1,My Name is Lucy Barton,Samuel J. Friedman Theatre,2020-01-05,2020-03-01,week_range,False,1,,,,,9
my-thing-of-love-run1,My Thing of Love,Martin Beck Theatre,1995-04-23,1995-05-14,week_range,False,1,,,,,4
natasha-pierre-the-great-comet-of-1812-run1,"Natasha, Pierre & The Great Comet of 1812",Imperial Theatre,2016-10-23,2017-09-03,week_range,False,1,,,,,46
network-run1,Network,Belasco Theatre,2018-11-11,2019-06-09,week_range,False,1,,,,,30
never-gonna-dance-run1,Never Gonna Dance,Broadhurst Theatre,2003-11-02,2004-02-15,week_range,False,1,,,,,16
new-york-new-york-run1,"New York, New York",St. James Theatre,2023-03-26,2023-07-30,week_range,False,1,,,,,19
newsies-run1,Newsies,Nederlander Theatre,2012-03-18,2014-08-24,week_range,False,1,,,,,128
next-fall-run1,Next Fall,Helen Hayes Theatre,2010-02-21,2010-07-04,week_range,False,1,,,,,20
next-to-normal-run1,Next to Normal,Booth Theatre,2009-03-29,2011-01-16,week_range,False,1,,,,,95
nice-work-if-you-can-get-it-run1,Nice Work If You Can Get It,Imperial Theatre,2012-04-01,2013-06-16,week_range,False,1,,,,,64
nick-nora-run1,Nick & Nora,Marquis Theatre,1991-10-13,1991-12-15,week_range,False,1,,,,,10
night-must-fall-run1,Night Must Fall,Helen Hayes Theatre,1999-02-07,1999-06-27,week_range,False,1,,,,,20
nine-run1,Nine,Eugene O'Neill Theatre,2003-03-23,2003-12-14,week_range,False,1,,,,,39
no-man-s-land-run1,No Man's Land,Criterion Center Stage Right,1994-01-09,1994-03-20,week_range,False,1,,,,,11
no-man-s-land-waiting-for-godot-run1,No Man's Land / Waiting for Godot,Cort Theatre,2013-10-27,2014-03-30,week_range,False,1,,,,,23
noises-off-run1,Noises Off,Brooks Atkinson Theatre,2001-10-21,2002-09-01,week_range,True,1,,,,,46
noises-off-run2,Noises Off,American Airlines Theatre,2015-12-20,2016-03-13,week_range,True,2,,,,,12
not-about-nightingales-run1,Not About Nightingales,Circle in the Square Theatre,1999-02-14,1999-06-13,week_range,False,1,,,,,18
november-run1,November,Ethel Barrymore Theatre,2007-12-23,2008-07-13,week_range,False,1,,,,,30
oba-oba-run1,Oba Oba,Ambassador Theatre,1988-03-20,1988-05-08,week_range,False,1,,,,,8
oba-oba-90-run1,Oba Oba '90,Marquis Theatre,1990-03-11,1990-04-22,week_range,True,1,,,,,7
oba-oba-90-run2,Oba Oba '90,Marquis Theatre,1992-09-13,1992-10-18,week_range,True,2,,,,,6
oedipus-run1,Oedipus,Studio 54,2025-11-02,2026-02-08,week_range,False,1,,,,,15
of-mice-and-men-run1,Of Mice and Men,Longacre Theatre,2014-03-23,2014-07-27,week_range,False,1,,,,,19
oh-coward-run1,Oh Coward!,Helen Hayes Theatre,1986-11-09,1987-01-04,week_range,False,1,,,,,9
oh-calcutta-run1,Oh! Calcutta!,Edison Theatre,1985-06-09,1989-08-06,week_range,False,1,,,,,218
oh-hello-on-broadway-run1,"Oh, Hello on Broadway",Lyceum Theatre,2016-09-25,2017-01-22,week_range,False,1,,,,,18
oh-kay-run1,"Oh, Kay!",Lunt-Fontanne Theatre,1990-10-21,1991-04-14,week_range,False,1,,,,,14
oh-mary-run1,"Oh, Mary!",Lyceum Theatre,2024-06-30,2026-08-16,week_range,False,1,,,,,112
ohio-state-murders-run1,Ohio State Murders,James Earl Jones Theatre,2022-11-13,2023-01-15,week_range,False,1,,,,,10
oklahoma-run1,Oklahoma!,Circle in the Square Theatre,2019-03-24,2020-01-19,week_range,False,1,,,,,44
old-acquaintance-run1,Old Acquaintance,American Airlines Theatre,2007-06-03,2007-08-19,week_range,False,1,,,,,12
old-times-run1,Old Times,American Airlines Theatre,2015-09-20,2015-11-29,week_range,False,1,,,,,11
oldest-living-confederate-widow-tells-al-run1,Oldest Living Confederate Widow Tells All,Longacre Theatre,2003-11-02,2003-11-23,week_range,False,1,,,,,4
oleanna-run1,Oleanna,John Golden Theatre,2009-10-04,2009-12-06,week_range,False,1,,,,,10
on-borrowed-time-run1,On Borrowed Time,Circle in the Square Theatre,1991-09-22,1992-01-05,week_range,False,1,,,,,16
on-golden-pond-run1,On Golden Pond,Cort Theatre,2005-03-27,2005-06-26,week_range,False,1,,,,,14
